date,longitude,latitude,nisar_value_hvhv,nisar_value_hhhh
2025-12-13T11:30:58.000000Z,-88.92136,13.3442,0.00492936372756958,0.014374852180480957
2025-12-13T11:30:58.000000Z,-88.85316944551337,13.280111192559334,0.006095230579376221,0.059771060943603516
2025-12-13T11:30:58.000000Z,-88.8590027250846,13.28238898769338,0.028165578842163086,0.1459369659423828
2025-12-13T11:30:58.000000Z,-88.76582299434297,13.271776794497368,0.06686115264892578,0.1248779296875
2025-12-13T11:30:58.000000Z,-46.679316666666665,-0.9180333333333334,0.0332036018371582,0.20639991760253906
2025-12-13T11:30:58.000000Z,-46.67918333333333,-0.9181,0.03200483322143555,0.07629776000976562
2025-12-13T11:30:58.000000Z,-46.67901666666667,-0.9182833333333332,0.05670452117919922,0.18445587158203125
2025-12-13T11:30:58.000000Z,-46.67895,-0.9183333333333332,0.05670452117919922,0.18445587158203125
2025-12-13T11:30:58.000000Z,-46.67885,-0.91855,0.07853126525878906,0.2092761993408203
2025-12-13T11:30:58.000000Z,-46.67876666666667,-0.9187,0.059243202209472656,0.12953948974609375
2025-12-13T11:30:58.000000Z,-46.6523,-0.8812166666666666,0.05526161193847656,0.27349853515625
2025-12-13T11:30:58.000000Z,-46.65238333333333,-0.8813666666666666,0.05526161193847656,0.27349853515625
2025-12-13T11:30:58.000000Z,-46.65245,-0.8815833333333334,0.0550236701965332,0.14302444458007812
2025-12-13T11:30:58.000000Z,-46.652483333333336,-0.8817333333333334,0.0550236701965332,0.14302444458007812
2025-12-13T11:30:58.000000Z,-46.6525,-0.8819333333333332,0.04133272171020508,0.06429672241210938
2025-12-13T11:30:58.000000Z,-46.652566666666665,-0.8821,0.04133272171020508,0.06429672241210938
2025-12-13T11:30:58.000000Z,-47.39423333333333,-0.6549333333333334,0.037628173828125,0.15331077575683594
2025-12-13T11:30:58.000000Z,-47.39423333333333,-0.65515,0.066314697265625,0.1735382080078125
2025-12-13T11:30:58.000000Z,-47.3943,-0.6553166666666667,0.03686380386352539,0.3154792785644531
2025-12-13T11:30:58.000000Z,-47.3942,-0.65555,0.01885247230529785,0.2791023254394531
2025-12-13T11:30:58.000000Z,-47.39416666666666,-0.6556833333333334,0.01885247230529785,0.2791023254394531
2025-12-13T11:30:58.000000Z,-47.394133333333336,-0.6558666666666666,0.052979469299316406,0.234375
2025-12-13T11:30:58.000000Z,-46.63706666666667,-0.8511666666666666,0.0028707683086395264,0.008394956588745117
2025-12-13T11:30:58.000000Z,-46.6372,-0.8510500000000001,0.0021192431449890137,0.006768167018890381
2025-12-13T11:30:58.000000Z,-46.63735,-0.85095,0.0020866990089416504,0.01116335391998291
